year,area,area_name,racecomp,scenario,model,pop,base,ss
2024,10,Delaware,Asian,Partial emp.,Fixed (7%),6345,0,0
2024,10,Delaware,Asian,Max emp.,Sliding scale,6345,376,0.10681818
2024,10,Delaware,Asian,Max emp.,Fixed (7%),6345,0,0
2024,10,Delaware,Other,Universal,Sliding scale,3575,67,0.03875072
2024,10,Delaware,Other,Universal,Fixed (7%),3575,67,0.03875072
2024,10,Delaware,Other,Partial emp.,Sliding scale,3575,67,0.03875072
2024,10,Delaware,Other,Partial emp.,Fixed (7%),3575,67,0.03875072
2024,10,Delaware,Other,Max emp.,Sliding scale,3575,67,0.03875072
2024,10,Delaware,Other,Max emp.,Fixed (7%),3575,67,0.03875072
2024,10,Delaware,People of Color,Universal,Sliding scale,39821,5104,0.30506246
2024,10,Delaware,People of Color,Universal,Fixed (7%),39821,1251,0.09714241
2024,10,Delaware,People of Color,Partial emp.,Sliding scale,39821,5010,0.30113602
2024,10,Delaware,People of Color,Partial emp.,Fixed (7%),39821,1251,0.09714241
2024,10,Delaware,People of Color,Max emp.,Sliding scale,39821,4879,0.29558948
2024,10,Delaware,People of Color,Max emp.,Fixed (7%),39821,1251,0.09714241
2024,11,District of Columbia,Total,Universal,Sliding scale,55343,8459,0.29957148
2024,11,District of Columbia,Total,Universal,Fixed (7%),55343,4317,0.1791658
2024,11,District of Columbia,Total,Partial emp.,Sliding scale,55343,8214,0.29344098
2024,11,District of Columbia,Total,Partial emp.,Fixed (7%),55343,4140,0.1730914
2024,11,District of Columbia,Total,Max emp.,Sliding scale,55343,7155,0.26565923
2024,11,District of Columbia,Total,Max emp.,Fixed (7%),55343,3808,0.16145171
2024,11,District of Columbia,White,Universal,Sliding scale,16511,4470,0.30298922
2024,11,District of Columbia,White,Universal,Fixed (7%),16511,2862,0.21772537
2024,11,District of Columbia,White,Partial emp.,Sliding scale,16511,4470,0.30298922
2024,11,District of Columbia,White,Partial emp.,Fixed (7%),16511,2862,0.21772537
2024,11,District of Columbia,White,Max emp.,Sliding scale,16511,3903,0.27513041
2024,11,District of Columbia,White,Max emp.,Fixed (7%),16511,2583,0.2007617
2024,11,District of Columbia,Black,Universal,Sliding scale,25510,2253,0.35175644
2024,11,District of Columbia,Black,Universal,Fixed (7%),25510,594,0.12515803
2024,11,District of Columbia,Black,Partial emp.,Sliding scale,25510,2141,0.34021929
2024,11,District of Columbia,Black,Partial emp.,Fixed (7%),25510,550,0.1169715
2024,11,District of Columbia,Black,Max emp.,Sliding scale,25510,1746,0.29603255
2024,11,District of Columbia,Black,Max emp.,Fixed (7%),25510,550,0.1169715
2024,11,District of Columbia,Hispanic,Universal,Sliding scale,7203,1321,0.40784193
2024,11,District of Columbia,Hispanic,Universal,Fixed (7%),7203,636,0.24902114
2024,11,District of Columbia,Hispanic,Partial emp.,Sliding scale,7203,1188,0.38248551
2024,11,District of Columbia,Hispanic,Partial emp.,Fixed (7%),7203,503,0.20776539
2024,11,District of Columbia,Hispanic,Max emp.,Sliding scale,7203,1188,0.38248551
2024,11,District of Columbia,Hispanic,Max emp.,Fixed (7%),7203,503,0.20776539
2024,11,District of Columbia,Asian,Universal,Sliding scale,2506,157,0.08088614
2024,11,District of Columbia,Asian,Universal,Fixed (7%),2506,53,0.02885139
2024,11,District of Columbia,Asian,Partial emp.,Sliding scale,2506,157,0.08088614
2024,11,District of Columbia,Asian,Partial emp.,Fixed (7%),2506,53,0.02885139
2024,11,District of Columbia,Asian,Max emp.,Sliding scale,2506,60,0.03253796
2024,11,District of Columbia,Asian,Max emp.,Fixed (7%),2506,0,0
2024,11,District of Columbia,Other,Universal,Sliding scale,3613,258,0.13586098
2024,11,District of Columbia,Other,Universal,Fixed (7%),3613,172,0.09487038
2024,11,District of Columbia,Other,Partial emp.,Sliding scale,3613,258,0.13586098
2024,11,District of Columbia,Other,Partial emp.,Fixed (7%),3613,172,0.09487038
2024,11,District of Columbia,Other,Max emp.,Sliding scale,3613,258,0.13586098
2024,11,District of Columbia,Other,Max emp.,Fixed (7%),3613,172,0.09487038
2024,11,District of Columbia,People of Color,Universal,Sliding scale,38832,3989,0.2958321
2024,11,District of Columbia,People of Color,Universal,Fixed (7%),38832,1455,0.13287671
2024,11,District of Columbia,People of Color,Partial emp.,Sliding scale,38832,3744,0.28280082
2024,11,District of Columbia,People of Color,Partial emp.,Fixed (7%),38832,1278,0.11862991
2024,11,District of Columbia,People of Color,Max emp.,Sliding scale,38832,3252,0.25511885
2024,11,District of Columbia,People of Color,Max emp.,Fixed (7%),38832,1225,0.11427239
2024,12,Florida,Total,Universal,Sliding scale,1709677.23,160408.49,0.18585491
2024,12,Florida,Total,Universal,Fixed (7%),1709677.23,70911.22389,0.09166545
2024,12,Florida,Total,Partial emp.,Sliding scale,1709677.23,152041.0532,0.17788466
2024,12,Florida,Total,Partial emp.,Fixed (7%),1709677.23,67533.02999,0.08768143
2024,12,Florida,Total,Max emp.,Sliding scale,1709677.23,110338.4682,0.13571525
2024,12,Florida,Total,Max emp.,Fixed (7%),1709677.23,50228.41329,0.06671287
2024,12,Florida,White,Universal,Sliding scale,714007.5875,75014.20486,0.16513548
2024,12,Florida,White,Universal,Fixed (7%),714007.5875,32714.23119,0.07941145
2024,12,Florida,White,Partial emp.,Sliding scale,714007.5875,71028.61336,0.15774567
2024,12,Florida,White,Partial emp.,Fixed (7%),714007.5875,31299.50609,0.07623913
2024,12,Florida,White,Max emp.,Sliding scale,714007.5875,49303.41958,0.11504766
2024,12,Florida,White,Max emp.,Fixed (7%),714007.5875,22632.3738,0.05631671
2024,12,Florida,Black,Universal,Sliding scale,283620.7146,25506.0268,0.25139943
2024,12,Florida,Black,Universal,Fixed (7%),283620.7146,12797.04711,0.14419662
2024,12,Florida,Black,Partial emp.,Sliding scale,283620.7146,23114.2909,0.23332579
2024,12,Florida,Black,Partial emp.,Fixed (7%),283620.7146,11552.93711,0.1320289
2024,12,Florida,Black,Max emp.,Sliding scale,283620.7146,19559.41599,0.20479011
2024,12,Florida,Black,Max emp.,Fixed (7%),283620.7146,10441.4725,0.12086208
2024,12,Florida,Hispanic,Universal,Sliding scale,566550.9514,45140.47369,0.20136199
2024,12,Florida,Hispanic,Universal,Fixed (7%),566550.9514,18671.1299,0.09443867
2024,12,Florida,Hispanic,Partial emp.,Sliding scale,566550.9514,43398.02059,0.19510578
2024,12,Florida,Hispanic,Partial emp.,Fixed (7%),566550.9514,18178.4275,0.09217629
2024,12,Florida,Hispanic,Max emp.,Sliding scale,566550.9514,32646.18899,0.15422319
2024,12,Florida,Hispanic,Max emp.,Fixed (7%),566550.9514,13175.25379,0.06854595
2024,12,Florida,Asian,Universal,Sliding scale,60497.00001,5927,0.14967241
2024,12,Florida,Asian,Universal,Fixed (7%),60497.00001,2818,0.07722491
2024,12,Florida,Asian,Partial emp.,Sliding scale,60497.00001,5927,0.14967241
2024,12,Florida,Asian,Partial emp.,Fixed (7%),60497.00001,2818,0.07722491
2024,12,Florida,Asian,Max emp.,Sliding scale,60497.00001,3611,0.09685167
2024,12,Florida,Asian,Max emp.,Fixed (7%),60497.00001,1826,0.05143833
2024,12,Florida,Other,Universal,Sliding scale,85000.97601,8820.784693,0.20233853
2024,12,Florida,Other,Universal,Fixed (7%),85000.97601,3910.815697,0.10109588
2024,12,Florida,Other,Partial emp.,Sliding scale,85000.97601,8573.128294,0.19778116
2024,12,Florida,Other,Partial emp.,Fixed (7%),85000.97601,3684.159298,0.09579803
2024,12,Florida,Other,Max emp.,Sliding scale,85000.97601,5218.443598,0.13048767
2024,12,Florida,Other,Max emp.,Fixed (7%),85000.97601,2153.313198,0.05831314
2024,12,Florida,People of Color,Universal,Sliding scale,995669.6421,85394.28519,0.20887688
2024,12,Florida,People of Color,Universal,Fixed (7%),995669.6421,38196.9927,0.10562491
2024,12,Florida,People of Color,Partial emp.,Sliding scale,995669.6421,81012.43979,0.20030566
2024,12,Florida,People of Color,Partial emp.,Fixed (7%),995669.6421,36233.5239,0.10074237
2024,12,Florida,People of Color,Max emp.,Sliding scale,995669.6421,61035.04859,0.1587525
2024,12,Florida,People of Color,Max emp.,Fixed (7%),995669.6421,27596.03949,0.07861499
2024,13,Georgia,Total,Universal,Sliding scale,949001.6748,83270.7253,0.17423097
2024,13,Georgia,Total,Universal,Fixed (7%),949001.6748,25988.6853,0.06178207
2024,13,Georgia,Total,Partial emp.,Sliding scale,949001.6748,77956.31401,0.16494552
2024,13,Georgia,Total,Partial emp.,Fixed (7%),949001.6748,25034.79561,0.05964968
2024,13,Georgia,Total,Max emp.,Sliding scale,949001.6748,59829.35528,0.13164018
2024,13,Georgia,Total,Max emp.,Fixed (7%),949001.6748,19446.52,0.04695993
2024,13,Georgia,White,Universal,Sliding scale,435573.5603,43006.46062,0.16143873
2024,13,Georgia,White,Universal,Fixed (7%),435573.5603,14088.86711,0.05932721
2024,13,Georgia,White,Partial emp.,Sliding scale,435573.5603,41309.78091,0.15606367
2024,13,Georgia,White,Partial emp.,Fixed (7%),435573.5603,13743.22271,0.05795608
2024,13,Georgia,White,Max emp.,Sliding scale,435573.5603,30645.79808,0.12063647
2024,13,Georgia,White,Max emp.,Fixed (7%),435573.5603,10411.1271,0.04453013
2024,13,Georgia,Black,Universal,Sliding scale,294752.8149,23536.04357,0.1954341
2024,13,Georgia,Black,Universal,Fixed (7%),294752.8149,7019.510295,0.06755178
2024,13,Georgia,Black,Partial emp.,Sliding scale,294752.8149,20707.78729,0.17608467
2024,13,Georgia,Black,Partial emp.,Fixed (7%),294752.8149,6601.253402,0.06378345
2024,13,Georgia,Black,Max emp.,Sliding scale,294752.8149,18222.07598,0.15829372
2024,13,Georgia,Black,Max emp.,Fixed (7%),294752.8149,5607.274603,0.05470469
2024,13,Georgia,Hispanic,Universal,Sliding scale,120020.171,8625.809532,0.23715767
2024,13,Georgia,Hispanic,Universal,Fixed (7%),120020.171,3027.459406,0.0983795
2024,13,Georgia,Hispanic,Partial emp.,Sliding scale,120020.171,8282.450634,0.22988758
2024,13,Georgia,Hispanic,Partial emp.,Fixed (7%),120020.171,2924.459406,0.09535159
2024,13,Georgia,Hispanic,Max emp.,Sliding scale,120020.171,6362.358825,0.18653473
2024,13,Georgia,Hispanic,Max emp.,Fixed (7%),120020.171,2109.814205,0.07066722
2024,13,Georgia,Asian,Universal,Sliding scale,55535.99731,4163.327196,0.12627517
2024,13,Georgia,Asian,Universal,Fixed (7%),55535.99731,410.5559998,0.01405171
2024,13,Georgia,Asian,Partial emp.,Sliding scale,55535.99731,3982.331196,0.12145223
2024,13,Georgia,Asian,Partial emp.,Fixed (7%),55535.99731,410.5559998,0.01405171
2024,13,Georgia,Asian,Max emp.,Sliding scale,55535.99731,1943,0.0631871
2024,13,Georgia,Asian,Max emp.,Fixed (7%),55535.99731,337,0.01156329
2024,13,Georgia,Other,Universal,Sliding scale,43119.1312,3939.084385,0.18096935
2024,13,Georgia,Other,Universal,Fixed (7%),43119.1312,1442.292495,0.07484734
2024,13,Georgia,Other,Partial emp.,Sliding scale,43119.1312,3673.963986,0.17087043
2024,13,Georgia,Other,Partial emp.,Fixed (7%),43119.1312,1355.304093,0.07065204
2024,13,Georgia,Other,Max emp.,Sliding scale,43119.1312,2656.122396,0.12967055
2024,13,Georgia,Other,Max emp.,Fixed (7%),43119.1312,981.3040934,0.0521726
2024,13,Georgia,People of Color,Universal,Sliding scale,513428.1145,40264.26469,0.19034054
2024,13,Georgia,People of Color,Universal,Fixed (7%),513428.1145,11899.8182,0.0649647
2024,13,Georgia,People of Color,Partial emp.,Sliding scale,513428.1145,36646.5331,0.17625278
2024,13,Georgia,People of Color,Partial emp.,Fixed (7%),513428.1145,11291.5729,0.06184948
2024,13,Georgia,People of Color,Max emp.,Sliding scale,513428.1145,29183.5572,0.14558488
2024,13,Georgia,People of Color,Max emp.,Fixed (7%),513428.1145,9035.392902,0.05011056
2024,15,Hawaii,Total,Universal,Sliding scale,102890,2704.674609,0.11502025
2024,15,Hawaii,Total,Universal,Fixed (7%),102890,1010.309203,0.04630112
2024,15,Hawaii,Total,Partial emp.,Sliding scale,102890,2505.667709,0.10746669
2024,15,Hawaii,Total,Partial emp.,Fixed (7%),102890,942.3092027,0.04331977
2024,15,Hawaii,Total,Max emp.,Sliding scale,102890,2265.411306,0.09817385
2024,15,Hawaii,Total,Max emp.,Fixed (7%),102890,763.1071,0.03537292
2024,15,Hawaii,White,Universal,Sliding scale,24800.99996,625.4990034,0.09770791
2024,15,Hawaii,White,Universal,Fixed (7%),24800.99996,317.3092027,0.0520731
2024,15,Hawaii,White,Partial emp.,Sliding scale,24800.99996,496.4990034,0.07915206
2024,15,Hawaii,White,Partial emp.,Fixed (7%),24800.99996,249.3092027,0.04137546
2024,15,Hawaii,White,Max emp.,Sliding scale,24800.99996,317.2969008,0.05207119
2024,15,Hawaii,White,Max emp.,Fixed (7%),24800.99996,70.1071,0.01199164
2024,15,Hawaii,Black,Universal,Sliding scale,2623.999999,61,0.1101083
2024,15,Hawaii,Black,Universal,Fixed (7%),2623.999999,61,0.1101083
2024,15,Hawaii,Black,Partial emp.,Sliding scale,2623.999999,61,0.1101083
2024,15,Hawaii,Black,Partial emp.,Fixed (7%),2623.999999,61,0.1101083
2024,15,Hawaii,Black,Max emp.,Sliding scale,2623.999999,61,0.1101083
2024,15,Hawaii,Black,Max emp.,Fixed (7%),2623.999999,61,0.1101083
2024,15,Hawaii,Hispanic,Universal,Sliding scale,11444.00002,154,0.10052219
2024,15,Hawaii,Hispanic,Universal,Fixed (7%),11444.00002,98,0.06639566
2024,15,Hawaii,Hispanic,Partial emp.,Sliding scale,11444.00002,154,0.10052219
2024,15,Hawaii,Hispanic,Partial emp.,Fixed (7%),11444.00002,98,0.06639566
2024,15,Hawaii,Hispanic,Max emp.,Sliding scale,11444.00002,154,0.10052219
2024,15,Hawaii,Hispanic,Max emp.,Fixed (7%),11444.00002,98,0.06639566
2024,15,Hawaii,Asian,Universal,Sliding scale,37902,589.3796003,0.06327097
2024,15,Hawaii,Asian,Universal,Fixed (7%),37902,106,0.0120021
2024,15,Hawaii,Asian,Partial emp.,Sliding scale,37902,589.3727003,0.06327028
2024,15,Hawaii,Asian,Partial emp.,Fixed (7%),37902,106,0.0120021
2024,15,Hawaii,Asian,Max emp.,Sliding scale,37902,589.3184003,0.06326482
2024,15,Hawaii,Asian,Max emp.,Fixed (7%),37902,106,0.0120021
2024,15,Hawaii,Other,Universal,Sliding scale,26118.99999,1274.796005,0.2231833
2024,15,Hawaii,Other,Universal,Fixed (7%),26118.99999,428,0.08797383
2024,15,Hawaii,Other,Partial emp.,Sliding scale,26118.99999,1204.796005,0.21354517
2024,15,Hawaii,Other,Partial emp.,Fixed (7%),26118.99999,428,0.08797383
2024,15,Hawaii,Other,Max emp.,Sliding scale,26118.99999,1143.796005,0.20494907
2024,15,Hawaii,Other,Max emp.,Fixed (7%),26118.99999,428,0.08797383
2024,15,Hawaii,People of Color,Universal,Sliding scale,78089,2079.175605,0.12149653
2024,15,Hawaii,People of Color,Universal,Fixed (7%),78089,693,0.04406471
2024,15,Hawaii,People of Color,Partial emp.,Sliding scale,78089,2009.168705,0.11788794
2024,15,Hawaii,People of Color,Partial emp.,Fixed (7%),78089,693,0.04406471
2024,15,Hawaii,People of Color,Max emp.,Sliding scale,78089,1948.114405,0.11471654
2024,15,Hawaii,People of Color,Max emp.,Fixed (7%),78089,693,0.04406471
2024,16,Idaho,Total,Universal,Sliding scale,183860.3476,29671.8321,0.27665884
2024,16,Idaho,Total,Universal,Fixed (7%),183860.3476,14424.87291,0.15678586
2024,16,Idaho,Total,Partial emp.,Sliding scale,183860.3476,28836.462,0.27098054
2024,16,Idaho,Total,Partial emp.,Fixed (7%),183860.3476,14399.97881,0.15655764
2024,16,Idaho,Total,Max emp.,Sliding scale,183860.3476,20934.52232,0.2125045
2024,16,Idaho,Total,Max emp.,Fixed (7%),183860.3476,10381.9569,0.11802943
2024,16,Idaho,White,Universal,Sliding scale,142189.3218,22615.21578,0.26469704
2024,16,Idaho,White,Universal,Fixed (7%),142189.3218,11554.3643,0.15534807
2024,16,Idaho,White,Partial emp.,Sliding scale,142189.3218,21787.10468,0.25750035
2024,16,Idaho,White,Partial emp.,Fixed (7%),142189.3218,11529.4702,0.15506527
2024,16,Idaho,White,Max emp.,Sliding scale,142189.3218,15218.54059,0.1950059
2024,16,Idaho,White,Max emp.,Fixed (7%),142189.3218,8451.531093,0.11857733
2024,16,Idaho,Black,Universal,Sliding scale,1344,577.9999962,0.81869688
2024,16,Idaho,Black,Universal,Fixed (7%),1344,0,0
2024,16,Idaho,Black,Partial emp.,Sliding scale,1344,577.9999962,0.81869688
2024,16,Idaho,Black,Partial emp.,Fixed (7%),1344,0,0
2024,16,Idaho,Black,Max emp.,Sliding scale,1344,577.9999962,0.81869688
2024,16,Idaho,Black,Max emp.,Fixed (7%),1344,0,0
2024,16,Idaho,Hispanic,Universal,Sliding scale,30020.21364,5137.457431,0.33618739
2024,16,Idaho,Hispanic,Universal,Fixed (7%),30020.21364,2244.981008,0.18120683
2024,16,Idaho,Hispanic,Partial emp.,Sliding scale,30020.21364,5137.457431,0.33618739
2024,16,Idaho,Hispanic,Partial emp.,Fixed (7%),30020.21364,2244.981008,0.18120683
2024,16,Idaho,Hispanic,Max emp.,Sliding scale,30020.21364,4356.915232,0.30045646
2024,16,Idaho,Hispanic,Max emp.,Fixed (7%),30020.21364,1703.661411,0.1437964
2024,16,Idaho,Asian,Universal,Sliding scale,3572.996899,656.7631989,0.25594632
2024,16,Idaho,Asian,Universal,Fixed (7%),3572.996899,398.7631989,0.17277291
2024,16,Idaho,Asian,Partial emp.,Sliding scale,3572.996899,656.7631989,0.25594632
2024,16,Idaho,Asian,Partial emp.,Fixed (7%),3572.996899,398.7631989,0.17277291
2024,16,Idaho,Asian,Max emp.,Sliding scale,3572.996899,258,0.11904454
2024,16,Idaho,Asian,Max emp.,Fixed (7%),3572.996899,0,0
2024,16,Idaho,Other,Universal,Sliding scale,6733.815182,684.395696,0.21000431
2024,16,Idaho,Other,Universal,Fixed (7%),6733.815182,226.7643999,0.08094887
2024,16,Idaho,Other,Partial emp.,Sliding scale,6733.815182,677.1366962,0.20824075
2024,16,Idaho,Other,Partial emp.,Fixed (7%),6733.815182,226.7643999,0.08094887
2024,16,Idaho,Other,Max emp.,Sliding scale,6733.815182,523.0664969,0.16886017
2024,16,Idaho,Other,Max emp.,Fixed (7%),6733.815182,226.7643999,0.08094887
2024,16,Idaho,People of Color,Universal,Sliding scale,41671.02573,7056.616322,0.32351237
2024,16,Idaho,People of Color,Universal,Fixed (7%),41671.02573,2870.508607,0.16285279
2024,16,Idaho,People of Color,Partial emp.,Sliding scale,41671.02573,7049.357322,0.32328716
2024,16,Idaho,People of Color,Partial emp.,Fixed (7%),41671.02573,2870.508607,0.16285279
2024,16,Idaho,People of Color,Max emp.,Sliding scale,41671.02573,5715.981725,0.27921145
2024,16,Idaho,People of Color,Max emp.,Fixed (7%),41671.02573,1930.425811,0.11568914
2024,17,Illinois,Total,Universal,Sliding scale,1020939.893,97900.73364,0.17528585
2024,17,Illinois,Total,Universal,Fixed (7%),1020939.893,39779.25138,0.07949507
2024,17,Illinois,Total,Partial emp.,Sliding scale,1020939.893,94024.69355,0.16952247
2024,17,Illinois,Total,Partial emp.,Fixed (7%),1020939.893,38810.87678,0.07771025
2024,17,Illinois,Total,Max emp.,Sliding scale,1020939.893,76783.77335,0.14287918
2024,17,Illinois,Total,Max emp.,Fixed (7%),1020939.893,32588.41798,0.06607437
2024,17,Illinois,White,Universal,Sliding scale,563900.6317,61412.4202,0.16593176
2024,17,Illinois,White,Universal,Fixed (7%),563900.6317,28317.14828,0.08402435
2024,17,Illinois,White,Partial emp.,Sliding scale,563900.6317,59028.6857,0.16052497
2024,17,Illinois,White,Partial emp.,Fixed (7%),563900.6317,27576.77368,0.08200763
2024,17,Illinois,White,Max emp.,Sliding scale,563900.6317,48065.4505,0.13472787
2024,17,Illinois,White,Max emp.,Fixed (7%),563900.6317,22806.26567,0.06879711
2024,17,Illinois,Black,Universal,Sliding scale,142941.9969,10399.73314,0.19192172
2024,17,Illinois,Black,Universal,Fixed (7%),142941.9969,3806.335399,0.07997516
2024,17,Illinois,Black,Partial emp.,Sliding scale,142941.9969,9991.733138,0.18579119
2024,17,Illinois,Black,Partial emp.,Fixed (7%),142941.9969,3806.335399,0.07997516
2024,17,Illinois,Black,Max emp.,Sliding scale,142941.9969,9194.414437,0.17353829
2024,17,Illinois,Black,Max emp.,Fixed (7%),142941.9969,3716.022799,0.07822603
2024,17,Illinois,Hispanic,Universal,Sliding scale,204426.2207,18717.20701,0.26223945
2024,17,Illinois,Hispanic,Universal,Fixed (7%),204426.2207,5485.381506,0.09434348
2024,17,Illinois,Hispanic,Partial emp.,Sliding scale,204426.2207,18205.90141,0.25691622
2024,17,Illinois,Hispanic,Partial emp.,Fixed (7%),204426.2207,5257.381506,0.09077807
2024,17,Illinois,Hispanic,Max emp.,Sliding scale,204426.2207,15603.90111,0.22859113
2024,17,Illinois,Hispanic,Max emp.,Fixed (7%),204426.2207,4881.469505,0.08483794
2024,17,Illinois,Asian,Universal,Sliding scale,69156.9729,5222.1748,0.1212155
2024,17,Illinois,Asian,Universal,Fixed (7%),69156.9729,1635.1304,0.04140126
2024,17,Illinois,Asian,Partial emp.,Sliding scale,69156.9729,5038.1748,0.11744615
2024,17,Illinois,Asian,Partial emp.,Fixed (7%),69156.9729,1635.1304,0.04140126
2024,17,Illinois,Asian,Max emp.,Sliding scale,69156.9729,2799.0668,0.06884311
2024,17,Illinois,Asian,Max emp.,Fixed (7%),69156.9729,825.8576,0.02134803
2024,17,Illinois,Other,Universal,Sliding scale,40514.0708,2149.198497,0.10870804
2024,17,Illinois,Other,Universal,Fixed (7%),40514.0708,535.2557994,0.02948023
2024,17,Illinois,Other,Partial emp.,Sliding scale,40514.0708,1760.198497,0.09081908
2024,17,Illinois,Other,Partial emp.,Fixed (7%),40514.0708,535.2557994,0.02948023
2024,17,Illinois,Other,Max emp.,Sliding scale,40514.0708,1120.940499,0.05980864
2024,17,Illinois,Other,Max emp.,Fixed (7%),40514.0708,358.8023996,0.01995566
2024,17,Illinois,People of Color,Universal,Sliding scale,457039.2613,36488.31345,0.19366034
2024,17,Illinois,People of Color,Universal,Fixed (7%),457039.2613,11462.1031,0.07015276
2024,17,Illinois,People of Color,Partial emp.,Sliding scale,457039.2613,34996.00784,0.18722285
2024,17,Illinois,People of Color,Partial emp.,Fixed (7%),457039.2613,11234.1031,0.06885339
2024,17,Illinois,People of Color,Max emp.,Sliding scale,457039.2613,28718.32285,0.15897747
2024,17,Illinois,People of Color,Max emp.,Fixed (7%),457039.2613,9782.152304,0.06049276
2024,18,Indiana,Total,Universal,Sliding scale,601062.9657,91600.05605,0.27820548
2024,18,Indiana,Total,Universal,Fixed (7%),601062.9657,49380.84465,0.17203829
2024,18,Indiana,Total,Partial emp.,Sliding scale,601062.9657,87246.45686,0.26853356
2024,18,Indiana,Total,Partial emp.,Fixed (7%),601062.9657,47245.94805,0.16583395
2024,18,Indiana,Total,Max emp.,Sliding scale,601062.9657,65016.31428,0.2148096
2024,18,Indiana,Total,Max emp.,Fixed (7%),601062.9657,36192.24147,0.13216303
2024,18,Indiana,White,Universal,Sliding scale,429745.3407,72391.08714,0.27357939
2024,18,Indiana,White,Universal,Fixed (7%),429745.3407,38414.27874,0.16656206
2024,18,Indiana,White,Partial emp.,Sliding scale,429745.3407,68468.78106,0.26264956
2024,18,Indiana,White,Partial emp.,Fixed (7%),429745.3407,36384.79265,0.15916292
2024,18,Indiana,White,Max emp.,Sliding scale,429745.3407,50991.26787,0.20966165
2024,18,Indiana,White,Max emp.,Fixed (7%),429745.3407,28084.61817,0.12748307
2024,18,Indiana,Black,Universal,Sliding scale,60925.0429,6320.513599,0.31372794
2024,18,Indiana,Black,Universal,Fixed (7%),60925.0429,3226.882,0.18922833
2024,18,Indiana,Black,Partial emp.,Sliding scale,60925.0429,6232.513599,0.31071714
2024,18,Indiana,Black,Partial emp.,Fixed (7%),60925.0429,3226.882,0.18922833
2024,18,Indiana,Black,Max emp.,Sliding scale,60925.0429,5566.513599,0.28704496
2024,18,Indiana,Black,Max emp.,Fixed (7%),60925.0429,2964.882,0.17657726
2024,18,Indiana,Hispanic,Universal,Sliding scale,65894.46359,9070.810201,0.33641709
2024,18,Indiana,Hispanic,Universal,Fixed (7%),65894.46359,5088.413304,0.2214222
2024,18,Indiana,Hispanic,Partial emp.,Sliding scale,65894.46359,8905.810201,0.33233129
2024,18,Indiana,Hispanic,Partial emp.,Fixed (7%),65894.46359,4991.413304,0.21812193
2024,18,Indiana,Hispanic,Max emp.,Sliding scale,65894.46359,6392.709506,0.26323817
2024,18,Indiana,Hispanic,Max emp.,Fixed (7%),65894.46359,3709.687004,0.17172993
2024,18,Indiana,Asian,Universal,Sliding scale,19645.0155,1695.249596,0.21709302
2024,18,Indiana,Asian,Universal,Fixed (7%),19645.0155,1041.249596,0.14553034
2024,18,Indiana,Asian,Partial emp.,Sliding scale,19645.0155,1695.249596,0.21709302
2024,18,Indiana,Asian,Partial emp.,Fixed (7%),19645.0155,1041.249596,0.14553034
2024,18,Indiana,Asian,Max emp.,Sliding scale,19645.0155,737.1787949,0.1076049
2024,18,Indiana,Asian,Max emp.,Fixed (7%),19645.0155,347.1787949,0.05373626
2024,18,Indiana,Other,Universal,Sliding scale,24853.103,2122.395505,0.21818114
2024,18,Indiana,Other,Universal,Fixed (7%),24853.103,1610.021004,0.1747117
2024,18,Indiana,Other,Partial emp.,Sliding scale,24853.103,1944.102406,0.20358409
2024,18,Indiana,Other,Partial emp.,Fixed (7%),24853.103,1601.610505,0.1739578
2024,18,Indiana,Other,Max emp.,Sliding scale,24853.103,1328.644505,0.14871901
2024,18,Indiana,Other,Max emp.,Fixed (7%),24853.103,1085.875502,0.12494028
2024,18,Indiana,People of Color,Universal,Sliding scale,171317.625,19208.9689,0.29714084
2024,18,Indiana,People of Color,Universal,Fixed (7%),171317.625,10966.5659,0.19443023
2024,18,Indiana,People of Color,Partial emp.,Sliding scale,171317.625,18777.6758,0.29242014
2024,18,Indiana,People of Color,Partial emp.,Fixed (7%),171317.625,10861.1554,0.19292191
2024,18,Indiana,People of Color,Max emp.,Sliding scale,171317.625,14025.04641,0.23586536
2024,18,Indiana,People of Color,Max emp.,Fixed (7%),171317.625,8107.623301,0.15141796
2024,19,Iowa,Total,Universal,Sliding scale,288239.2511,41437.37628,0.22833628
2024,19,Iowa,Total,Universal,Fixed (7%),288239.2511,18720.89959,0.11792043
2024,19,Iowa,Total,Partial emp.,Sliding scale,288239.2511,39880.39459,0.22165844
2024,19,Iowa,Total,Partial emp.,Fixed (7%),288239.2511,17638.65739,0.11186612
2024,19,Iowa,Total,Max emp.,Sliding scale,288239.2511,32784.90269,0.18970248
2024,19,Iowa,Total,Max emp.,Fixed (7%),288239.2511,15283.5192,0.09839934
2024,19,Iowa,White,Universal,Sliding scale,225804.839,35922.11388,0.22727048
2024,19,Iowa,White,Universal,Fixed (7%),225804.839,16232.0109,0.11730979
2024,19,Iowa,White,Partial emp.,Sliding scale,225804.839,34759.60359,0.221545
2024,19,Iowa,White,Partial emp.,Fixed (7%),225804.839,15386.7745,0.11188467
2024,19,Iowa,White,Max emp.,Sliding scale,225804.839,28224.47588,0.18771113
2024,19,Iowa,White,Max emp.,Fixed (7%),225804.839,13267.953,0.09798739
2024,19,Iowa,Black,Universal,Sliding scale,17557.99653,1112.345599,0.24455283
2024,19,Iowa,Black,Universal,Fixed (7%),17557.99653,489.8800001,0.12477769
